chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
1580,5.13,0194,4.51,joy,,0.014142135623730649,0.09899494936611643,0.6200000000000001,0.11313708498984708,9.64,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
0083,5.415,1191,4.205,joy,,0.28991378028648457,0.10606601717798238,1.21,0.39597979746446693,9.620000000000001,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
2060,4.0200000000000005,1171,3.48,joy,,0.24041630560342636,0.21213203435596414,0.5400000000000005,0.4525483399593905,7.5,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1428,3.5300000000000002,1160,2.58,joy,,0.16970562748477125,0.45254833995939053,0.9500000000000002,0.6222539674441618,6.11,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1012,4.65,2060,4.0200000000000005,joy,,0.127279220613579,0.24041630560342636,0.6299999999999999,0.36769552621700535,8.670000000000002,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1661,4.970000000000001,0864,4.105,joy,,0.2545584412271574,0.5161879502661794,0.8650000000000002,0.7707463914933368,9.075000000000001,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1428,3.5300000000000002,1206,3.27,joy,,0.16970562748477125,0.5091168824543141,0.26000000000000023,0.6788225099390853,6.800000000000001,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
0452,4.515000000000001,1191,4.205,joy,5.92,0.07778174593052045,0.10606601717798238,0.3100000000000005,0.18384776310850282,8.72,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
2102,4.21,1898,4.52,joy,6.13,0.6222539674441621,0.3252691193458118,0.3099999999999996,0.9475230867899739,8.73,0,O4mOO2W80Od34gyNg7l6hJzqlDm2
1692,4.87,2060,4.0200000000000005,joy,,0.1838477631085022,0.24041630560342636,0.8499999999999996,0.42426406871192857,8.89,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1698,4.275,2060,4.0200000000000005,joy,,0.19091883092036815,0.24041630560342636,0.2549999999999999,0.4313351365237945,8.295000000000002,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
1698,4.275,1898,4.52,joy,,0.19091883092036815,0.3252691193458118,0.24499999999999922,0.5161879502661799,8.795,0,O4mOO2W80Od34gyNg7l6hJzqlDm2
0864,4.105,1171,3.48,joy,,0.5161879502661794,0.21213203435596414,0.6250000000000004,0.7283199846221435,7.585000000000001,1,O4mOO2W80Od34gyNg7l6hJzqlDm2
